datetime,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,total_solar,Hour
4/3/2015 8:00,3.75,6.77,4.24,2.93,6.97,4.47,220.94,181.38,208.44,231.94,177.5,192.69,1212.89,8
4/3/2015 9:00,4.85,7.04,5.4,4.62,7.25,5.42,367,324,352.62,373.25,315.12,334.38,2066.37,9
4/3/2015 10:00,5.65,7.33,6.2,5.94,7.53,6.07,478.25,445.5,470.38,471,445.62,453.88,2764.63,10
4/3/2015 11:00,6.36,7.67,6.91,7.05,7.77,6.6,535,526.5,535,529.75,510.5,517,3153.75,11
4/3/2015 12:00,6.78,7.95,7.36,7.85,7.91,6.9,536.25,546,543.75,518,530.5,531.25,3205.75,12
4/3/2015 13:00,6.96,8.15,7.58,8.22,7.99,7.04,497,513.5,506.25,476.38,508.38,504.75,3006.26,13
4/3/2015 14:00,6.96,8.29,7.63,8.28,8.05,7.09,424.12,432.12,426.88,394,430.88,422.75,2530.75,14
4/3/2015 15:00,6.73,8.32,7.45,7.97,8.11,6.94,305,309.62,308.25,273.88,309.25,309.25,1815.25,15
4/3/2015 16:00,6.35,8.26,7.05,7.42,8.15,6.69,156.69,162.19,160.62,133.88,167.12,165.19,945.69,16
4/3/2015 17:00,5.46,8.09,6.2,5.9,8.09,6.07,24.5,26.98,26.12,16.7,30.35,29.07,153.72,17
5/3/2015 6:00,1.31,7,2.1,1.51,7.45,3.12,1.23,1.9,1.6,1.03,1.2,0.86,7.82,6
5/3/2015 7:00,1.93,7.08,2.45,2.04,7.55,3.58,44.09,86.41,64.44,22.05,81.56,54.56,353.11,7
5/3/2015 8:00,3.75,7.47,4.48,2.61,7.91,5.13,86.78,239.06,163,67.12,231.75,149.44,937.15,8
5/3/2015 9:00,4.59,8.06,5.75,3.07,8.4,6.3,184.44,380.38,300.62,107.78,374,293.62,1640.84,9
5/3/2015 10:00,5.76,8.38,7.19,3.93,8.71,7.51,338.88,484,478,153.19,481.5,463.62,2399.19,10
5/3/2015 11:00,7.42,8.67,8.42,5.61,8.94,8.48,524.25,547.5,504,443.88,533.5,512.25,3065.38,11
5/3/2015 12:00,8.74,8.91,9.03,8.32,9.11,8.94,484.25,560,522,489,545.75,478.25,3079.25,12
5/3/2015 13:00,9.05,9.06,9.38,9.26,9.26,9.07,461.5,512.25,443,430.62,522,439.75,2809.12,13
5/3/2015 14:00,9.07,9.17,9.36,9.44,9.41,9.05,347.62,429.25,354.75,353.5,436.75,304.25,2226.12,14
5/3/2015 15:00,8.69,9.27,9.17,9.31,9.5,8.64,214.12,307.38,268.62,152.56,282.75,169.44,1394.87,15
5/3/2015 16:00,7.98,9.19,8.75,8.34,9.42,8.19,79.97,145.44,113.62,96.47,133.94,90.62,660.06,16
5/3/2015 17:00,7.11,9.01,7.9,7.28,9.26,7.71,14.23,19.95,20.09,15.71,22.97,20.75,113.7,17
6/3/2015 6:00,3.93,8.06,5.11,2.98,8.26,5.06,1.02,1.95,1.3,2.19,1.32,1.08,8.86,6
6/3/2015 7:00,4.34,8.1,5.65,3.46,8.32,5.41,37.66,55.88,42.52,43.08,50.58,45.7,275.42,7
6/3/2015 8:00,5.23,8.42,6.71,4.54,8.6,6.42,115.84,145.12,118.22,115.25,131.5,120.88,746.81,8
6/3/2015 9:00,6.4,8.64,7.42,5.84,8.82,7.26,226.31,228.56,215.19,236.81,213.44,217.44,1337.75,9
6/3/2015 10:00,7.56,8.79,8.02,7.48,9.03,7.94,356,317.88,325.75,376.38,308.75,339.12,2023.88,10
6/3/2015 11:00,8.42,8.94,8.56,8.74,9.31,8.58,485.5,372.88,435.62,476.75,403.75,465.88,2640.38,11
6/3/2015 12:00,9.26,9.11,9.14,9.72,9.62,9.25,567.25,476.75,551,552.5,533.75,569.75,3251,12
6/3/2015 13:00,9.97,9.34,9.66,10.48,9.86,9.81,531.75,537.5,539,515,548.75,542,3214,13
6/3/2015 14:00,10.22,9.57,9.85,10.73,10.09,9.97,445.5,458.12,451.38,426.62,461.38,455.88,2698.88,14
6/3/2015 15:00,10.09,9.77,9.77,10.55,10.23,9.88,317.75,327.88,322.88,297.5,332.75,328.5,1927.26,15
6/3/2015 16:00,9.51,9.79,9.34,9.85,10.15,9.45,167.12,172.94,169.56,144.31,178.75,175.62,1008.3,16
6/3/2015 17:00,8.4,9.69,8.55,8.38,9.98,8.74,29.62,31.7,30.38,21.5,35.45,34.11,182.76,17
7/3/2015 6:00,7.11,9.54,7.78,6.03,9.85,7.95,1.2,2.22,1.65,1.34,1.58,1.28,9.27,6
7/3/2015 7:00,7.22,9.56,7.89,6.28,9.82,7.95,41.47,61.23,50.19,23.65,56.67,46.19,279.4,7
7/3/2015 8:00,7.61,9.69,8.42,6.86,9.92,8.51,124.03,192.44,145.31,62.12,185.88,137.38,847.16,8
7/3/2015 9:00,8.55,9.86,9.15,7.76,10.08,9.1,257.5,366,296.88,123.66,366.5,308,1718.54,9
7/3/2015 10:00,9.57,10.03,9.91,8.69,10.21,9.79,488.25,503.62,485.25,276.88,507.25,492.88,2754.13,10
7/3/2015 11:00,10.85,10.13,10.77,10.13,10.29,10.57,569.75,574,571.75,521.5,576,574.5,3387.5,11
7/3/2015 12:00,11.72,10.2,11.32,11.87,10.33,11.07,582.5,589,586.25,561.75,591.75,589.75,3501,12
7/3/2015 13:00,12.13,10.23,11.5,12.72,10.35,11.24,543,550.75,547.5,526.25,551.75,550.5,3269.75,13
7/3/2015 14:00,12.14,10.25,11.42,13.03,10.33,11.18,456.5,463.5,460.5,437.38,464.75,464.12,2746.75,14
7/3/2015 15:00,11.8,10.23,11.12,12.89,10.27,10.91,328.88,332,330.75,309.12,336.25,336.12,1973.12,15
7/3/2015 16:00,11.13,10.16,10.55,12.19,10.2,10.41,175.19,177.94,176.44,157.44,183,182.62,1052.63,16
7/3/2015 17:00,9.98,10.04,9.65,10.67,10.1,9.61,33.19,33.36,32.31,24.41,37.58,35.64,196.49,17
8/3/2015 6:00,7.65,9.32,8.1,6.61,9.54,8.44,0.6,3.27,1.39,0.76,1.02,0.55,7.59,6
8/3/2015 7:00,8.02,9.44,8.31,6.89,9.76,8.83,18.65,57.2,22.29,19.14,19.59,15.85,152.72,7
8/3/2015 8:00,8.63,9.67,8.86,7.63,9.9,9.22,44.2,63.72,51.03,47.05,49.77,40.38,296.15,8
8/3/2015 9:00,9.21,9.83,9.4,8.45,10.01,9.55,49.92,90,82.16,85,55.39,41.19,403.66,9
8/3/2015 10:00,9.51,9.98,9.81,9.2,10.13,9.71,43.16,87.47,73.78,101.72,69.03,47,422.16,10
8/3/2015 11:00,9.52,10.06,9.93,9.77,10.22,9.73,59.19,162.94,126.66,79.09,101.16,69.88,598.92,11
8/3/2015 12:00,9.34,10.15,10.21,10,10.24,9.62,94.09,176.06,95,80.03,75.66,85.22,606.06,12
8/3/2015 13:00,8.81,10.17,10.03,10.11,10.17,9.03,145.56,83.56,92.38,92.31,92.5,191.25,697.56,13
8/3/2015 14:00,8.31,10.1,9.66,9.87,10.05,8.57,268.88,94.91,192.69,93.91,175.88,324.38,1150.65,14
8/3/2015 15:00,8.53,10.05,9.41,9.25,9.99,8.91,269.62,118.78,236.94,194.94,269.25,330.38,1419.91,15
8/3/2015 16:00,8.67,9.94,9.21,9.41,9.92,9.03,172.69,140.75,175.19,143.69,186.38,184.06,1002.76,16
8/3/2015 17:00,8.05,9.77,8.7,8.58,9.77,8.5,31.87,37.3,36.95,23.43,42.41,41.45,213.41,17
9/3/2015 6:00,4.48,8.62,6.35,2.85,9.04,6.69,2.16,1.86,1.95,3.64,1.49,1.46,12.56,6
9/3/2015 7:00,5.13,8.92,7.07,3.04,9.23,7.14,35.48,35.64,36.66,47.78,35.12,27.41,218.09,7
9/3/2015 8:00,6.12,9.23,7.79,4.1,9.51,7.85,73.19,101,76.03,92.97,84.53,60,487.72,8
9/3/2015 9:00,7.23,9.51,8.43,5.59,9.86,8.63,101.16,146.31,121.09,162.88,111.03,89.34,731.81,9
9/3/2015 10:00,8.33,9.68,9.08,7.67,10,9.24,118.22,174.44,146.56,174.44,134.06,95,842.72,10
9/3/2015 11:00,9.22,9.71,9.62,9.02,10.15,9.64,110.81,159.94,120.81,159.44,119.28,94.72,765,11
9/3/2015 12:00,9.65,9.69,9.75,9.67,10.12,9.91,117.09,138.19,109.16,144.5,120.81,103.84,733.59,12
9/3/2015 13:00,9.94,9.73,9.75,9.95,10.1,10.02,109.84,157.5,121.12,129.38,174.19,125.25,817.28,13
9/3/2015 14:00,10.13,9.84,9.87,9.97,10.14,10.11,108.91,138.5,119.88,100.09,146,119.28,732.66,14
9/3/2015 15:00,10.21,9.92,9.96,9.86,10.12,10.12,74.84,85.59,78.88,78.12,86.66,66.66,470.75,15
9/3/2015 16:00,10.12,10.06,9.94,9.94,10.16,10.05,28.95,41.44,39.94,47.23,42.98,25.34,225.88,16
9/3/2015 17:00,9.83,10.16,9.89,9.86,10.32,9.87,4.29,7.97,5.91,4.88,4.45,4.47,31.97,17
10/3/2015 6:00,3.82,7.57,4.65,3.37,8.1,4.5,3.58,2.54,3,4.52,1.96,2.6,18.2,6
10/3/2015 7:00,3.78,7.42,4.6,3.24,8.08,4.51,66.34,35.89,51.08,62.67,35.28,56.86,308.12,7
10/3/2015 8:00,4.9,7.49,5.31,3.81,8.24,5.72,175.12,83.91,129.25,180,88.88,130.19,787.35,8
10/3/2015 9:00,6.18,7.68,6.12,5.12,8.38,6.69,286,130,215.25,301.38,136.75,214.38,1283.76,9
10/3/2015 10:00,7,8.06,7.1,6.83,8.48,7.2,336.25,168.69,246.19,440.75,201.06,254.5,1647.44,10
10/3/2015 11:00,7.61,8.29,7.59,8.27,8.58,7.53,352.5,246.44,342.75,439.38,361.75,427.88,2170.7,11
10/3/2015 12:00,8.08,8.52,8.26,8.97,8.79,8.32,492.62,521.5,561.5,392.38,608.5,609.25,3185.75,12
10/3/2015 13:00,8.87,8.87,9.15,9.3,9.03,9.19,562.75,563.75,569.5,449.62,571,573.5,3290.12,13
10/3/2015 14:00,9.39,9.07,9.5,9.86,9.17,9.54,478.12,471.88,481.88,455,478.5,486.12,2851.5,14
10/3/2015 15:00,9.43,9.15,9.44,10.07,9.22,9.54,348.25,331.75,348.25,328.88,335.75,352,2044.88,15
10/3/2015 16:00,9.09,9.05,9.03,9.75,9.13,9.15,190.81,167.56,184.94,174.75,175.56,187.5,1081.12,16
10/3/2015 17:00,7.87,8.82,7.93,8.34,8.94,8.08,40.69,33.84,38.59,33.95,38.09,42.75,227.91,17
11/3/2015 6:00,4.85,8.96,7.07,2.4,9.34,7.4,3.62,2.72,3.77,9.2,1.21,1.49,22.01,6
11/3/2015 7:00,5.32,9.03,7.31,1.72,9.41,7.6,50.23,27.91,40.64,95.22,21.28,18.55,253.83,7
11/3/2015 8:00,6.28,9.15,7.81,3.59,9.51,7.99,94.47,64.5,60.33,234.44,53.86,39.34,546.94,8
11/3/2015 9:00,7.36,9.28,8.25,6.24,9.6,8.47,79.41,99.03,68.72,231.12,103.28,70.16,651.72,9
11/3/2015 10:00,7.88,9.47,8.58,7.88,9.79,8.88,97,139,100.19,262.38,197.38,156.25,952.2,10
11/3/2015 11:00,8.48,9.7,9.05,9.16,9.96,9.48,164.5,231.69,162.62,179.31,301.5,255.88,1295.5,11
11/3/2015 12:00,9.31,9.89,9.63,9.46,10.17,10.24,189.75,333,252,123.94,177.62,159.62,1235.93,12
11/3/2015 13:00,10.08,10.02,10.26,9.49,10.08,9.92,128.06,202.88,163.62,113.59,156.25,132.06,896.46,13
11/3/2015 14:00,10.06,9.96,10.09,9.6,10.05,9.67,137.06,131.25,125.91,96.94,140.5,116.19,747.85,14
11/3/2015 15:00,10.09,9.9,9.83,9.53,10.02,9.63,146.06,104.97,131,156,95.19,96.44,729.66,15
11/3/2015 16:00,10,9.86,9.69,9.91,10,9.54,61.3,89.41,79.69,113.09,52.94,45.67,442.1,16
11/3/2015 17:00,9.42,9.8,9.33,9.66,9.94,9.37,7.27,21.25,12.29,15.33,9.42,7.29,72.85,17
12/3/2015 6:00,7.69,9.13,8.16,7.3,9.52,8.29,4,6.86,5.67,5.8,3.7,3.25,29.28,6
12/3/2015 7:00,7.87,9.24,8.11,7.33,9.56,8.29,60.11,70.41,66.09,76.22,54.81,51.75,379.39,7
12/3/2015 8:00,8.38,9.49,8.55,7.92,9.63,8.62,140.94,157,137.06,175.25,124.09,111.94,846.28,8
12/3/2015 9:00,9.22,9.64,9.18,9.27,9.71,9.16,177.62,189.56,163.81,268.5,178.81,138.81,1117.11,9
12/3/2015 10:00,9.96,9.7,9.73,10.36,9.73,9.59,184.31,232.44,166.25,342.38,207.44,170.69,1303.51,10
12/3/2015 11:00,10.21,9.73,9.77,11.32,9.78,9.79,178.44,237.81,178.88,410.25,180.88,161.5,1347.76,11
12/3/2015 12:00,10.17,9.8,9.71,12.01,9.79,9.71,133.56,183.62,146.06,394.75,161.44,140.31,1159.74,12
12/3/2015 13:00,9.83,9.82,9.5,12.05,9.77,9.5,110.38,164.88,132.81,261.12,148.06,132.19,949.44,13
12/3/2015 14:00,9.46,9.86,9.37,11.27,9.8,9.35,94.06,141.69,113.44,139.12,111.38,103.59,703.28,14
12/3/2015 15:00,9.19,9.93,9.34,10.19,9.75,9.21,67.16,91.06,78.03,62.28,61.52,60.86,420.91,15
12/3/2015 16:00,8.97,9.92,9.24,9.1,9.74,9.06,30.84,39.78,34.2,24.64,22.07,20.8,172.33,16
12/3/2015 17:00,8.72,9.92,9.07,8.27,9.79,8.95,5.75,10.24,7.6,4.51,3.88,4.22,36.2,17
13/03/2015 06:00:00,3.3,6.43,3.97,3.58,6.92,4.36,4.46,6.42,6.2,1.45,5.15,5.21,28.89,6
13/03/2015 07:00:00,3.45,6.44,4.1,2.53,6.96,4.47,66.12,76.31,77.66,16.79,81.97,82.38,401.23,7
13/03/2015 08:00:00,4.05,6.6,4.65,1.82,7.03,5.05,161,185.5,193.25,40.25,216.81,220.44,1017.25,8
13/03/2015 09:00:00,4.71,6.84,5.33,1.59,7.19,5.72,264.75,300.88,317,67.47,356.38,366.12,1672.6,9
13/03/2015 10:00:00,5.35,7.22,6.05,2,7.52,6.42,342.75,393,392.12,95,472.5,482.62,2177.99,10
13/03/2015 11:00:00,5.87,7.58,6.62,2.66,7.92,7.08,366.62,461,448.25,116.62,557.75,561.5,2511.74,11
13/03/2015 12:00:00,6.08,7.9,7.01,3.43,8.29,7.59,332.25,471.88,442.62,129.19,591.75,585.25,2552.94,12
13/03/2015 13:00:00,6.01,8.09,7.17,4.38,8.56,7.79,283.88,377.62,342.75,127.19,559.5,546,2236.94,13
13/03/2015 14:00:00,5.86,8.09,6.9,5.42,8.64,7.75,178.31,240.81,230.62,118.09,415.75,350.5,1534.08,14
13/03/2015 15:00:00,5.63,7.82,6.49,6.35,8.58,7.15,123.22,127.38,149.44,107.41,263,218,988.45,15
13/03/2015 16:00:00,5.41,7.46,6.02,6.7,8.26,6.51,75.03,61.86,82.34,79.88,132.06,112.97,544.14,16
13/03/2015 17:00:00,5.25,7.21,5.73,6.36,7.82,6.1,26.84,17.14,26.99,25.37,32.56,29.88,158.78,17
13/03/2015 18:00:00,4.74,7.13,5.33,4.97,7.58,5.69,0,0,0,0,0.03,0.03,0.06,18
14/03/2015 06:00:00,1.28,5.65,2.3,0.31,5.64,2.87,8.5,11.23,9.29,12.43,8.8,7.11,57.36,6
14/03/2015 07:00:00,1.05,5.31,2.09,0.46,5.66,2.42,105.41,130.94,108.44,119.66,121.34,107.28,693.07,7
14/03/2015 08:00:00,1.58,5.17,2.37,1.65,5.65,2.65,286.38,298.62,287.62,293.25,284.75,283.38,1734,8
14/03/2015 09:00:00,2.5,5.11,3.02,3.84,5.62,3.35,441.88,450.88,448.75,425.62,438.5,442.12,2647.75,9
14/03/2015 10:00:00,3.6,5.22,4,5.35,5.62,4.21,545,561,555.75,531,557.5,559,3309.25,10
14/03/2015 11:00:00,4.72,5.54,5,6.51,5.8,5.02,593.75,619,612,583.75,630.75,625.75,3665,11
14/03/2015 12:00:00,5.69,5.93,5.88,7.41,6.06,5.66,573.25,599.75,596.25,576.5,632.5,626.75,3605,12
14/03/2015 13:00:00,6.43,6.33,6.57,8.03,6.36,6.23,540,520.25,532,409.25,585.5,577,3164,13
14/03/2015 14:00:00,7.04,6.75,7.08,8,6.71,6.72,403.75,432,449,367.88,474.25,469.75,2596.63,14
14/03/2015 15:00:00,7.19,7.12,7.35,7.97,7.09,6.99,243.12,317,284.25,198,349.75,337.88,1730,15
14/03/2015 16:00:00,6.92,7.36,7.17,7.44,7.37,6.93,129.38,173.19,135.06,105.94,186.38,160.31,890.26,16
14/03/2015 17:00:00,6.38,7.51,6.75,6.7,7.5,6.57,35.41,47.72,40.33,26.71,50.52,44.86,245.55,17
14/03/2015 18:00:00,5.01,7.38,5.57,5.22,7.4,5.46,0.03,0.03,0.03,0,0.14,0.11,0.34,18
15/03/2015 06:00:00,2.27,5.48,2.82,2.51,5.13,2.02,4.23,7.79,5.59,7.5,8.73,7.21,41.05,6
15/03/2015 07:00:00,2.91,5.66,3.33,2.97,5.32,2.6,46.11,73.66,56.25,56.52,97.25,73.78,403.57,7
15/03/2015 08:00:00,3.52,6.03,4.03,3.85,5.59,3.58,129.69,156.5,138.31,125.22,201,153.25,903.97,8
15/03/2015 09:00:00,4.35,6.53,4.82,4.88,6.06,4.52,297.12,222.81,256.38,217.81,262.12,248.19,1504.43,9
15/03/2015 10:00:00,5.34,6.8,5.54,5.58,6.37,5.22,408.12,270.5,335.75,410.62,263.38,336.88,2025.25,10
15/03/2015 11:00:00,6.13,6.99,6.15,6.71,6.6,5.96,492.12,334.75,469.88,499.25,258,429.5,2483.5,11
15/03/2015 12:00:00,6.75,7.21,6.76,7.63,6.94,6.72,502.88,386.88,515,524.5,349.25,517.25,2795.76,12
15/03/2015 13:00:00,7.27,7.38,7.14,8.27,7.27,7.2,457.75,382.88,470.62,438.38,356.38,460.75,2566.76,13
15/03/2015 14:00:00,7.54,7.43,7.28,8.32,7.41,7.28,382.75,351.62,403.5,353.62,307.62,409.88,2208.99,14
15/03/2015 15:00:00,7.55,7.45,7.31,8.13,7.48,7.36,262,265,290.75,252.5,237,281.25,1588.5,15
15/03/2015 16:00:00,7.19,7.39,7.08,7.68,7.52,7.06,136.88,153.94,153.06,109.38,156.19,155.38,864.83,16
15/03/2015 17:00:00,6.56,7.24,6.6,6.81,7.46,6.6,39.66,42.98,42.12,28.1,48.59,43.83,245.28,17
15/03/2015 18:00:00,5.05,6.98,5.4,5.27,7.2,5.57,0.08,0.09,0.08,0,0.24,0.22,0.71,18
16/03/2015 06:00:00,3.05,6.55,4.12,3.11,6.39,3.85,6.4,8.5,6.68,7.61,7.1,5.97,42.26,6
16/03/2015 07:00:00,3.29,6.56,4.29,3.28,6.42,3.97,62.23,77.72,69.09,59.5,73.31,68.53,410.38,7
16/03/2015 08:00:00,4,6.64,4.79,3.98,6.49,4.45,156.62,170.44,161.31,137.69,173,162.88,961.94,8
16/03/2015 09:00:00,4.7,6.7,5.33,4.71,6.53,5.01,267.25,255.31,283.12,238.5,258.5,314.88,1617.56,9
16/03/2015 10:00:00,5.4,6.65,5.88,5.42,6.58,5.78,401.75,320.5,339.5,312.75,341.12,376.75,2092.37,10
16/03/2015 11:00:00,6.24,6.61,6.13,6.07,6.58,6.13,428.62,346.5,351,380,388.5,401.25,2295.87,11
16/03/2015 12:00:00,6.74,6.63,6.36,6.75,6.7,6.46,433.38,362.38,349.75,346.62,401.12,394.12,2287.37,12
16/03/2015 13:00:00,6.93,6.7,6.46,7.08,6.76,6.58,367.38,354.12,323.88,298.12,386.62,355,2085.12,13
16/03/2015 14:00:00,6.97,6.73,6.49,7.2,6.83,6.56,284.88,312.12,281.5,254.62,342.5,286,1761.62,14
16/03/2015 15:00:00,6.83,6.81,6.46,7.16,6.89,6.49,198.44,218.81,205.06,167.75,268.75,229.12,1287.93,15
16/03/2015 16:00:00,6.52,6.91,6.29,6.8,6.94,6.36,97.22,130.06,114.94,81.69,160.88,126.88,711.67,16
16/03/2015 17:00:00,5.97,6.99,5.92,6.23,7.01,6.05,27.46,38.41,27.57,21.59,49.2,35.19,199.42,17
16/03/2015 18:00:00,5.01,6.9,5.31,4.81,6.9,5.4,0.1,0.15,0.11,0,0.35,0.24,0.95,18
17/03/2015 06:00:00,3.55,8.16,4.43,2.31,8.14,4.75,6.91,12.18,9.16,7.7,9.49,6.92,52.36,6
17/03/2015 07:00:00,3.65,8.26,4.57,2.51,8.34,4.83,63.75,116.91,86.88,57.89,101.69,74.06,501.18,7
17/03/2015 08:00:00,4.55,8.63,6.02,3.12,8.74,6.07,162.06,269.5,203.56,143.38,245.44,181,1204.94,8
17/03/2015 09:00:00,5.64,8.9,6.94,4.45,9.06,6.96,266.62,401.75,310.75,268.75,386.12,305.12,1939.11,9
17/03/2015 10:00:00,6.64,9.16,7.78,6.38,9.32,7.9,365.62,516.25,445.5,371.88,499.38,425,2623.63,10
17/03/2015 11:00:00,7.78,9.44,8.83,7.97,9.56,8.84,429.38,583,529,434.25,569,501.25,3045.88,11
17/03/2015 12:00:00,8.72,9.65,9.58,9.06,9.79,9.57,490.5,594.5,556.75,488.62,574.75,515.5,3220.62,12
17/03/2015 13:00:00,9.6,9.75,10.04,9.91,9.91,9.96,444.12,555,526.75,469,528.75,486.75,3010.37,13
17/03/2015 14:00:00,10.14,9.8,10.27,10.37,9.96,10.21,413.12,452.75,441.38,407.62,441.5,411.88,2568.25,14
17/03/2015 15:00:00,10.39,9.8,10.3,10.45,9.97,10.3,292.62,327.25,324.12,309.25,333,304.5,1890.74,15
17/03/2015 16:00:00,10.06,9.67,10.06,10.14,9.83,10.08,158.06,188,190.94,155.31,197.88,186.56,1076.75,16
17/03/2015 17:00:00,9.05,9.48,9.32,8.85,9.63,9.45,49.7,56.09,58.89,44.2,62.34,59.78,331,17
17/03/2015 18:00:00,7,9.08,7.57,6.19,9.26,7.78,0.33,0.42,0.39,0.04,0.78,0.67,2.63,18
18/03/2015 06:00:00,1.5,6.88,2.6,1.51,6.8,2.02,11.98,14.68,13.1,11.82,13.88,13.92,79.38,6
18/03/2015 07:00:00,1.87,6.94,3.29,1.62,6.73,2.54,103.88,109.78,107.03,71.66,124.03,118.25,634.63,7
18/03/2015 08:00:00,3.21,7.16,4.23,2.12,7.01,4.18,279.62,260.5,285.5,159.31,284.62,284.38,1553.93,8
18/03/2015 09:00:00,4.9,7.28,5.5,3.46,7.49,5.74,436.75,424.12,440.5,402.62,431.62,435.88,2571.49,9
18/03/2015 10:00:00,6.84,7.73,7.19,5.97,7.96,7.41,546.25,544.25,553.75,539.5,546.25,549.25,3279.25,10
18/03/2015 11:00:00,8.13,8.3,8.44,7.99,8.57,8.62,610.5,611.5,620.5,599,616,617.5,3675,11
18/03/2015 12:00:00,8.99,8.7,9.28,9.15,9.01,9.45,620,622.5,630.25,603.75,628.25,630,3734.75,12
18/03/2015 13:00:00,9.51,9.04,9.82,9.9,9.34,10,582,585.5,593,561.75,594.5,595.25,3512,13
18/03/2015 14:00:00,9.82,9.29,10.11,10.31,9.57,10.29,495.25,499.88,506,472.5,510.5,510.75,2994.88,14
18/03/2015 15:00:00,9.81,9.49,10.16,10.37,9.73,10.31,369.62,373.88,378.25,345.88,384.62,385.25,2237.5,15
18/03/2015 16:00:00,9.36,9.57,9.82,9.9,9.8,9.96,216.81,220.62,223,195.38,231.19,230.75,1317.75,16
18/03/2015 17:00:00,8.38,9.51,9.06,8.59,9.79,9.17,67.66,69.81,70.31,54.41,77.09,76.56,415.84,17
18/03/2015 18:00:00,5.99,9.13,7.02,5.45,9.47,7.23,0.67,0.72,0.7,0.14,1.2,1.17,4.6,18
19/03/2015 06:00:00,1.46,6.84,2.87,2.34,6.68,1.77,10.57,19.99,13.15,8.97,17.42,13.75,83.85,6
19/03/2015 07:00:00,1.78,6.7,3.09,2.78,6.68,2.7,62.94,129.56,76.62,65.06,128.5,91.19,553.87,7
19/03/2015 08:00:00,2.61,6.68,3.68,3.66,7.05,3.73,131.56,264.75,177.31,152.19,281.38,206.5,1213.69,8
19/03/2015 09:00:00,3.64,6.7,4.41,4.63,7.03,4.68,282.5,401.12,304.75,214.38,418.5,369.38,1990.63,9
19/03/2015 10:00:00,4.74,6.71,5.09,5.22,6.98,5.62,410.38,473.62,402.5,257.62,502,478,2524.12,10
19/03/2015 11:00:00,6.21,6.92,6.25,5.94,7.12,6.71,483.62,494.38,539.25,300.5,538.5,552.75,2909,11
19/03/2015 12:00:00,7.39,7.31,7.53,6.62,7.49,7.76,561,528.75,574,379.62,555.25,590.25,3188.87,12
19/03/2015 13:00:00,8.53,7.7,8.46,7.7,7.94,8.61,554.75,462.25,531.5,504.62,565.5,577,3195.62,13
19/03/2015 14:00:00,9.2,8.01,9.04,8.84,8.37,9.3,489.12,386.62,464.62,479.38,497.75,507.62,2825.11,14
19/03/2015 15:00:00,9.39,8.27,9.3,9.28,8.72,9.6,369,308.12,361.38,359,372,377.25,2146.75,15
19/03/2015 16:00:00,9.14,8.49,9.23,9.09,8.95,9.48,221.25,215.62,223.81,209.31,226.75,227.31,1324.05,16
19/03/2015 17:00:00,8.43,8.66,8.76,8.25,9.05,8.98,71.75,73,71.66,61.7,77.53,76.75,432.39,17
19/03/2015 18:00:00,6.09,8.47,7.03,5.26,8.83,7.26,0.97,0.99,0.97,0.27,1.56,1.52,6.28,18
20/03/2015 06:00:00,2.74,6.83,3.97,2.36,6.74,3.62,11.84,8.47,8.56,9.95,13.69,11.63,64.14,6
20/03/2015 07:00:00,3.22,6.85,4.31,2.77,6.72,3.98,90.12,59.83,65.28,78.75,108.59,93.12,495.69,7
20/03/2015 08:00:00,4.45,6.95,5.02,3.91,7.02,4.94,227.44,166.75,167.88,231.62,222.06,227.31,1243.06,8
20/03/2015 09:00:00,6.31,7.13,6.09,6.21,7.3,6.24,397.25,322,320.12,407.88,322,415.88,2185.13,9
20/03/2015 10:00:00,7.83,7.37,7.15,7.92,7.59,7.62,536.75,481.25,490,518.25,442.5,540.5,3009.25,10
20/03/2015 11:00:00,9.01,7.74,8.39,9.36,8.06,8.74,614.25,559,603,606.75,510.25,603.25,3496.5,11
20/03/2015 12:00:00,9.95,8.14,9.56,10.74,8.61,9.67,627.5,580.5,626,616.75,536.75,619.75,3607.25,12
20/03/2015 13:00:00,10.58,8.57,10.33,11.71,9.11,10.33,592.5,584.5,593.75,576.75,539.25,598,3484.75,13
20/03/2015 14:00:00,10.91,8.99,10.82,12.21,9.59,10.68,508.75,508,510,489.5,510.25,516.5,3043,14
20/03/2015 15:00:00,10.94,9.29,10.95,12.33,10.02,10.65,384.12,373.38,381.5,360.25,381.12,389.25,2269.62,15
20/03/2015 16:00:00,10.64,9.43,10.75,12.13,10.29,10.32,234.56,225.19,232.06,209.75,232.69,240,1374.25,16
20/03/2015 17:00:00,9.77,9.4,10.03,11.04,10.27,9.55,81.06,76.62,79.97,59.97,82.78,86.41,466.81,17
20/03/2015 18:00:00,7.61,9.08,8.13,8.42,9.86,7.93,1.36,1.46,1.5,0.38,2.17,2.25,9.12,18
21/03/2015 06:00:00,4.6,6.97,4.82,4.57,7.01,5,14.76,25.45,14.07,14.53,22.52,13.38,104.71,6
21/03/2015 07:00:00,4.98,7.02,5.09,4.76,7.1,5.14,100.38,151.81,97.5,68.34,145.25,92.09,655.37,7
21/03/2015 08:00:00,5.53,7.15,5.7,4.75,7.19,5.58,223.69,301.88,233.12,166.56,319.38,232.06,1476.69,8
